field_season,site,coral_tag,before/after,annotator,date_annotated,colony_width1,colony_width2,colony_area,binary_tissue_loss,binary_disease,cyanobacteria_contact,binary_algal_contact,turf_contact,binary_macroalgae_contact,type_of_macroalgae,binary_CCA_contact,sediment_contact,binary_coral_contact,binary_bleaching,bleaching_proportion,notes_bleaching,notes
KI2015c,19,674,,JL,18-11-2015,39.953,31.447,657.549,n,n,n,y,y,n,NONE,y,n,n,y,1,a few tips are bleaching,
KI2015c,19,675,,HD,17-09-2015,20.459,14.853,222.894,n,n,n,y,y,n,NONE,y,n,y,y,1,"Very light, patchy ",
KI2015c,19,676,,JL,18-11-2015,23.474,17.824,322.112,n,n,n,y ,y,n,NONE,y,n,y,y,2,entirecoral is quite bleached but not 100%,
KI2015c,19,677,,HD,17-09-2015,37.582,34.689,1230.33,n,y,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,19,678,,DC_JMI,17-09-2015,45.537,29.797,1000.526,n,n,n,y,y,n,NONE,y,n,y,y,1,One small spot of bleaching due to other coral contact,
KI2015c,19,679,,HD,17-09-2015,32.128,28.726,626.21,y,n,n,y,y,y,"Halimeda, Peysson_red",y,n,y,n,NONE,,
KI2015c,19,680,,HD,21-09-2015,32.97,31.542,1132.646,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,19,681,,HD,21-09-2015,12.598,9.212,86.1,n,n,n,y,y,n,NONE,y,n,n,y,2,Many patches with light colouring,
KI2015c,19,861,,HD,21-09-2015,21.773,21.048,299.72,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,19,862,,HD,21-09-2015,22.129,17.452,317.045,n,n,n,y,y,n,NONE,y,n,y,y,1,Many small spots,
KI2015c,19,863,,HD,21-09-2015,40.183,26.727,891.857,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,19,864,,HD,21-09-2015,45.586,26.827,1051.048,n,n,n,y,y,n,NONE,y,n,y,y,1,Small white spots,
KI2015c,19,865,,HD,7/10/2015,19.854,16.03,279.602,n,n,n,n,n,n,NONE,y,n,y,y,3,Sighter colouring on most of coral,
KI2015c,19,866,,HD,7/10/2015,22.968,19.451,411.295,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,19,867,,HD,7/10/2015,46.175,30.779,1004.139,n,y,n,y,y,n,NONE,u,n,y,y,1,Many small oval shaped spots,
KI2015c,19,868,,HD,7/10/2015,21.061,18.231,285.88,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,19,869,,HD,7/10/2015,39.879,32.732,935.047,n,y,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,19,870,,HD,7/10/2015,48.347,35.82,1777.019,n,y,n,y,y,n,NONE,y,n,y,y,1,Many small spots and bigger spot on top right,
KI2015c,25,370,,HD,7/10/2015,23.067,21.694,419.803,n,n,n,y,y,n,NONE,y,n,y,y,1,A few patches around dark cracks,
KI2015c,25,373,,HD,7/10/2015,28.989,19.899,361.889,n,n,n,y,y,y,"Halimeda, Peysson_red",y,n,y,n,NONE,,
KI2015c,25,375,,HD,8/10/2015,55.226,29.982,945.901,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,25,376,,HD,8/10/2015,45.449,21.429,730.96,n,n,n,y,y,n,NONE,y,n,y,y,1,Small spots of variable lighter colouring,
KI2015c,25,378,,HD,8/10/2015,20.242,18.886,263.63,n,n,n,y,y,y,"Halimeda, Peysson_red",y,n,y,n,NONE,Numbers difficult to see for setting the scale (might be less accurate),
KI2015c,25,379,,HD,29-10-2015,18.846,14.525,218.027,n,n,n,y,y,y,"Caulerpa, Peysson_red",y,n,y,y,2,Top very bleached,
KI2015c,25,380,,HD,29-10-2015,27.995,17.996,371.738,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,25,381,,HD,29-10-2015,21.485,14.488,253.154,n,n,n,y,y,n,NONE,y,n,y,y,1,Small spots throughout,
KI2015c,25,382,,HD,29-10-2015,15.867,12.634,145.45,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,25,390,,HD,26-10-2015,34.839,23.793,657.524,n,n,n,y,y,n,NONE,y,n,y,n,NONE,Scale 11cm for 14 lines ,
KI2015c,25,394,,HD,29-10-2015,19.824,10.548,202.984,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,25,395,,JL,30-10-2015,20.681,18.406,277.85,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015c,25,397,,JL,30-10-2015,44.413,16.103,489.325,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,25,399,,JL,30-10-2015,21.757,17.449,138.683,n,n,n,y,y,n,NONE,y,y,n,y,1,One main patch and a bit on the edges ,
KI2015c,25,400,,JL,30-10-2015,41.918,20.387,567.834,n,n,n,y,y,n,NONE,y,n,n,n,NONE,,
KI2015c,25,401,,JL,30-10-2015,51.479,39.661,1595.643,n,n,n,y,y,n,NONE,y,n,n,n,NONE,,
KI2015c,25,402,,JL,30-10-2015,31.983,21.843,344.151,n,n,n,y,y,n,NONE,y,y,y,y,2,one large patch (>5cm) and one small patch ,
KI2015c,25,404,,HD,2/11/2015,29.074,27.537,709.681,n,n,n,y,y,y,"Halimeda, Peysson_red, Peysson_yellow, Caulerpa",y,n,y,n,NONE,,
KI2015c,25,405,,HD,2/11/2015,22.544,15.497,262.722,n,n,n,y,y,n,NONE,y,n,y,y,2,More than just the tips are white,
KI2015c,25,407,,HD,2/11/2015,32.925,27.861,597.446,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015c,25,409,,JL,3/11/2015,34.365,24.723,496.092,n,n,n,y,y,n,NONE,y,n,n,n,NONE,,
KI2015c,25,411,,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015c,25,413,,JL,3/11/2015,64.951,48.779,1252.049,n,n,n,y,y,n,NONE,n,n,y,y,1,"Light bleaching, two patches of reduced/almost white colour ",
KI2015c,25,414,,JL,3/11/2015,56.334,17.865,667.289,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,25,416,,JL,3/11/2015,61.101,52.713,2346.799,n,n,n,y,y,n,NONE,n,n,y,n,NONE ,,
KI2015c,25,420,,JL,3/11/2015,48.415,31.811,1188.699,n,n,n,y,y,n,NONE,y,n,y,n,NONE,"borderline, not bleached enough to be a ""1"" ",
KI2015c,25,422,,JL,3/11/2015,41.386,34.203,717.531,n,n,n,y,y,n,NONE,y,n,y,n,NONE,,
KI2015c,25,423,,JL,3/11/2015,53.557,34.17,1468.917,n,n,n,y,y,n,NONE,y,y,y,y,2,Diffuse bleaching in several places throughout the coral ,
KI2015c,25,424,,JL,3/11/2015,37.273,30.696,667.645,n,n,n,y,y,y,Halimeda,y,y,y,n,NONE ,,
KI2015c,25,891,,HD,8/10/2015,49.754,40.004,1802.331,n,n,n,y,y,n,NONE,y,y,y,y,1,"Many small white spots, 3 cm was used to set scale (couldn't find version that I could see the ruler numbers)",
KI2015c,25,893,,JL,3/11/2015,26.859,25.882,473.508,n,n,n,y,y,n,NONE,y,y,y,y,2,"Bleaching overa large poriton of the coral, ~70% bleached ",
KI2015c,25,383_895,,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015c,25,398_894,,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015c,25,412_892,,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015c,27,44,,JL,18-11-2015,22.337,13.418,226.384,n,n,n,y,y,n,NONE,n,y,n,y,2,One patch <5cm,
KI2015c,27,264,,JL,13-11-2015,6.953,3.367,16.679,n,n,n,y,y,n,NONE,n,y,n,y,1,"a few small patches, looks as though most of what used to be the coral is covered in turf algae and sediment ",
KI2015c,27,271,,JL,13-11-2015,16.553,10.135,123.115,n,n,n,y,y,n,NONE,n,y,n,y,1,two main patches <5cm ,
KI2015c,27,272,,JL,13-11-2015,10.398,10.301,85.052,n,n,n,y,y,n,NONE,n,y,n,n,NONE ,,
KI2015c,27,466,,JL,20-11-2015,8.79,8.775,63.406,n,n,n,y,y,n,NONE,n,y,n,y,2,one pactch >5cm,
KI2015c,27,469,,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015c,27,474,,JL,13-11-2015,11.408,9.724,85.675,n,n,n,y,y,n,NONE,n,y,n,y,1,one obvious patch <5cm and a large portion of coral is lighter in colour ,
KI2015c,27,476,,JL,13-11-2015,13.586,14.201,149.659,n,n,n,y,y,n,NONE,n,y,n,y,1,many small spots <5cm ,
KI2015c,27,688,,HD,15-09-2016,22.145,17.684,188.381,n,n,n,y,y,y,Halimeda,n,y,n,n,NONE,,
KI2015c,27,689,,JL,20-11-2015,9.032,7.696,53.853,n,n,n,y ,y,n,NONE,n,y,n,y,1,a few patches <5cm ,
KI2015c,27,721,,HD,14-12-2015,21.924,19.957,297.572,n,n,n,y,y,n,NONE,n,y,y,y,1,A few small patches,
KI2015c,27,722,,JL,20-11-2015,27.538,15.931,256.864,n,n,n,y ,y,n,NONE,n,y,n,y,2,"majority of coral is bleaching, middle parts still dark",
KI2015c,27,723,,JL,20-11-2015,27.923,16.562,339.819,n,n,n,y,y,n,NONE,n,y,y,y,1,a few small patches,
KI2015c,27,725,,JL,20-11-2015,25.028,24.374,432.315,n,n,n,y ,y,n,NONE,n,y,n,y,1,a few small patches ,
KI2015c,27,729,,JL,13-11-2015,15.506,14.975,181.117,n,n,n,n,y,n,NONE,n,y,n,y,1,"portions of coral are starting to bleach, middle parts are not ",
KI2015c,27,730,,JL,13-11-2015,46.106,18.67,631.315,n,n,n,y,y,n,NONE,n,y,n,y,1,one patch <5cm ,
KI2015c,27,731,,JL,18-11-2015,30.002,25.764,421.397,n,n,n,n,n,n,NONE,n,y,n,n,NONE,,
KI2015c,27,736,,JL,20-11-2015,13.827,13.799,158.73,n,n,n,n,n,n,NONE,n,y,n,y,1,"Entire coral is starting to bleach, middle parts are still dark (Favia matthai)",
KI2015c,27,451_871,,JL,18-11-2015,20.722,13.944,237.72,n,n,n,y,y,n,NONE,n,y,n,y,1,many small patches,
KI2015c,30,127,,HD,19-11-2015,20.696,13.472,268.392,n,n,n,n,n,n,NONE,n,y,y,n,NONE,,
KI2015c,30,128,,HD,19-11-2015,23.672,16.952,328.711,n,n,n,n,n,n,NONE,y,y,y,n,NONE,,
KI2015c,30,128,,JL,27-11-2015,25.199,17.286,371.287,n,n,n,y,y,n,NONE,y,y,y,y,1,"monticules are bleaching, looks as though there are a few small patches but there's a lot of sediment so hard to tell ",
KI2015c,30,129,,HD,19-11-2015,23.061,21.547,260.836,n,n,n,y,y,n,NONE,n,y,y,y,2,Some smaller areas and some larger that extend from the tip down the branch,
KI2015c,30,130,,JL,27-11-2015,29.536,21.412,552.712,n,n,n,y,y,n,NONE,n,y,n,y,1,many small patches,
KI2015c,30,132,,HD,19-11-2015,47.44,20.126,755.377,n,n,n,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,30,133,,JL,27-11-2015,38.548,25.96,623.262,n,n,n,y,y,n,NONE,y,y,y,y,1,a few small spots,
KI2015c,30,134,,JL,27-11-2015,39.891,23.629,476.418,n,n,n,y,y,n,NONE,y,y,n,y,1,many small patches,
KI2015c,30,136,,JL,27-11-2015,47.12,39.241,1548.17,n,n,n,y,y,n,NONE,n,y,n,y,1,many small patches,
KI2015c,30,137,,JL,27-11-2015,46.397,36.288,1176.221,n,n,n,y,y,n,NONE,y,y,n,n,NONE,cca? ,
KI2015c,30,141,,JL,2/12/2015,19.373,19.306,251.401,n,n,n,y,y,n,NONE,y,y,y,y,2,"two large patches >5cm, patchy bleaching throughout coral ",
KI2015c,30,144,,JL,2/12/2015,22.726,19.626,308.788,n,n,n,y,y,n,NONE,n,y,n,y,1,many small  patches,
KI2015c,30,145,,HD,24-09-2015,31.864,26.959,676.689,n,n,n,n,n,n,NONE,n,y,y,n,NONE,,
KI2015c,30,146,,DC_JMI_HD,17-09-2015,17.723,11.607,165.013,n,n,n,y,y,n,NONE,y,y,y,y,2,Bleaching around turf algal spots,
KI2015c,30,149,,HD,24-09-2015,34.614,33.364,751.306,n,n,n,n,n,n,NONE,n,y,y,n,NONE,,
KI2015c,30,150,,HD,24-09-2015,44.561,39.605,1339.433,n,n,n,y,y,n,NONE,n,y,y,y,1,Small light patches,
KI2015c,30,151,,HD,24-09-2015,29.006,24.96,696.555,n,y,n,y,y,n,NONE,n,y,y,y,1,Small white splotches,
KI2015c,30,152,,HD,24-09-2015,28.63,27.499,634.128,y,n,n,y,y,n,NONE,n,y,n,n,NONE ,,
KI2015c,30,153,,HD,24-09-2015,28.438,28.164,553.657,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015c,30,185,,JL,2/12/2015,23.993,20.756,426.117,n,n,n,y,y,n,NONE,n,y,n,y,1,patchy blecahing over coral,
KI2015c,30,185,,HD,14-12-2015,31.888,21.908,444.819,n,n,n,n,n,n,NONE,n,y,n,n,NONE,13 cm scale used,
KI2015c,30,385,,HD,8/10/2015,38.378,23.986,779.265,n,y,n,y,y,n,NONE,n,y,y,n,NONE,Photo dark so some things difficult to see,
KI2015c,30,386,,HD,8/10/2015,16.32,17.939,208.167,n,n,n,n,n,n,NONE,y,y,y,n,NONE,,
KI2015c,30,387,,HD,8/10/2015,49.91,34.129,1459.062,n,n,n,y,y,n,NONE,y,y,y,y,1,Many small circular spots,
KI2015c,30,388,,HD,8/10/2015,30.421,21.764,472.489,y,n,n,n,n,n,NONE,n,y,y,y,2,Large patches with lighter colouring,
KI2015c,30,389,,JL,9/11/2015,216.54,17.944,15.867,n,n,n,y,y,n,NONE,n,y,n,y,1,"small amount of bleaching around turf algae, two other small spots ",
KI2015c,30,427,,HD,8/10/2015,38.012,28.9,919.043,y,n,n,n,n,n,NONE,y,n,y,n,NONE,,
KI2015c,30,428,,HD,8/10/2015,53.048,20.352,945.448,n,n,n,n,n,n,NONE,y,y,y,n,NONE ,,
KI2015c,30,430,,HD,29-10-2015,66.862,40.661,2583.903,n,y,y,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,30,431,,HD,29-10-2015,30.277,21.178,487.74,n,n,n,y,y,n,NONE,n,n,y,n,NONE,,
KI2015c,30,433,,HD,29-10-2015,17.354,15.72,255.991,n,n,n,n,n,n,NONE,n,y,y,n,NONE,,
KI2015c,30,434,,HD,29-10-2015,33.752,27.56,777.749,n,n,n,y,y,n,NONE,n,y,y,y,1,Many small spots,
KI2015c,30,435,,HD,29-10-2015,16.133,14.095,161.321,n,y,n,y,y,n,NONE,n,y,y,y,1,A few small patches,
KI2015c,30,437,,HD,29-10-2015,50.807,40.03,1380.359,n,n,y,y,y,n,NONE,y,y,y,n,NONE,,
KI2015c,30,438,,HD,5/11/2015,19.241,15.669,224.515,n,n,n,y,y,n,NONE,n,y,y,n,NONE ,,
KI2015c,30,439,,HD,5/11/2015,26.136,24.684,598.016,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015c,30,440,,JL,9/11/2015,50.524,48.339,1205.813,n,n,n,y ,y,n,NONE,y,y,n,y,1,a few tips of the coral are beached more than normal for this coral ,
KI2015c,30,441,,JL,9/11/2015,79.046,44.072,2531.939,n,n,n,y,y,n,NONE,n,y,n,y,1,many small white patches,
KI2015c,30,442,,HD,5/11/2015,43.754,18.796,564.161,n,y,n,y,y,n,NONE,n,n,y,y,1,Many small patches,
KI2015c,30,443,,HD,5/11/2015,34.514,25.128,590.787,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015c,30,444,,HD,5/11/2015,27.287,22.633,523.549,n,n,n,y,y,n,NONE,n,n,y,n,NONE,,
KI2015c,30,446,,HD,15-09-2016,29.064,21.386,376.354,n,n,n,y,y,n,NONE,y,y,y,n,NONE,a few dead patches around edges,
KI2015c,30,682,,HD,19-11-2015,36.5,20.26,513.3,n,n,n,y,y,n,NONE,y,y,y,y,1,"7 cm scale used, many small spots of varying intensity",
KI2015c,30,445_683,,HD,15-09-2016,57.099,46.161,2170.3,n,n,n,y,y,n,NONE,y,y,y,y,1,a few small spots,
KI2015c,32,265,,JL,27-01-2016,29.574,21.166,349.115,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2015c,32,476,,HD,13-11-2015,16.733,15.913,188.066,n,n,n,y,y,n,NONE,n,y,y,y,1,"Many small patches, most prominent on upper left edge",
KI2015c,32,482,,HD,8/10/2015,24.461,20.293,374.857,n,y,n,n,n,n,NONE,n,y,n,y,3,Most of coral bleached,
KI2015c,32,487,,HD,22-10-2015,16.625,14.149,189.963,n,n,n,y,y,n,NONE,n,y,y,y,1,Few small lighter spots,
KI2015c,32,489,,HD,29-10-2015,20.639,15.048,260.191,n,n,n,y,y,n,NONE,n,y,n,y,1,A few small circles,
KI2015c,32,490,,HD,29-10-2015,39.591,14.8,597.854,n,n,n,y,y,y,Peysson_brown,n,y,y,n,NONE,,
KI2015c,32,492,,HD,29-10-2015,13.502,14.672,133.941,n,n,n,y,y,n,NONE,n,y,y,n,NONE,Scale 12 cm,
KI2015c,32,496,,JL,9/11/2015,40.265,29.603,610.798,n,n,n,y,y,n,NONE,y,y,n,y,1,A few spots <5cm,
KI2015c,32,498,,JL,9/11/2015,28.012,25.851,273.676,n,n,n,y,y,n,NONE,y,y,n,y,1,"a few of the tips are bleached, patches <5cm ",
KI2015c,32,499,,HD,13-11-2015,21.757,16.267,310.077,n,n,n,y,y,n,NONE,n,n,y,y,1,"Many small oval shaped spots, originally labeled as 498",
KI2015c,32,500,,JL,13-11-2015,15.329,13.636,165.627,n,n,n,y,y,n,NONE,n,y,n,y,1,"one prominent spot <5cm, some of coral is lighter in colour ",
KI2015c,32,501,,HD,13-11-2015,16.733,15.913,188.066,n,n,n,y,y,n,NONE,n,n,n,n,NONE,,
KI2015c,32,737,,DC_JMI,17-09-2015,33.054,26.926,692.118,n,n,n,y,y,n,NONE,n,y,n,y,1,,
KI2015c,32,738,,HD,29-10-2015,32.634,30.315,522.489,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015c,32,740,,HD,22-10-2015,12.304,11.698,113.107,n,n,n,y,y,n,NONE,n,n,y,y,2,Large proportion of coral patchy white,
KI2015c,32,741,,HD,22-10-2015,22.619,20.365,369.461,n,y,n,n,n,n,NONE,n,y,n,y,2,Right side of coral bleached,
KI2015c,32,742,,HD,22-10-2015,19.867,19.87,317.871,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2015c,32,743,,HD,22-10-2015,16.274,13.273,164.432,n,n,n,y,y,n,NONE,n,y,n,y,1,Many small spots,
KI2015c,32,744,,HD,29-10-2015,26.505,18.925,492.653,n,y,n,n,n,n,NONE,n,y,n,n,NONE,,
KI2015c,32,745,,JL,9/11/2015,17.832,14.47,205.443,n,n,n,y,y,n,NONE,n,y,n,y,2,"most of coral is bleached, middle parts are not ",
KI2015c,32,746,,HD,15-09-2016,19.284,10.747,190.318,n,n,n,y,y,n,NONE,n,y,y,y,1,many small patches,
KI2015c,32,747,,JL,9/11/2015,23.299,23.291,332.837,n,n,n,n,n,n,NONE,n,n,n,n,NONE,Looks extremely healthy ,
KI2015c,32,748,,HD,13-11-2015,37.639,13.346,458.078,n,n,n,y,y,n,NONE,n,y,y,n,NONE,,
KI2015c,32,749,,KT,20-05-2016,No Photo,No Photo,No Photo,No Photo,No Photo,No Photo,No Photo,No Photo,No Photo,NONE,No Photo,No Photo,No Photo,No Photo,No Photo,*no photo,
KI2015c,32,750,,HD,14-12-2015,25.8,22.915,410.077,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2015c,32,751,,HD,14-12-2015,9.419,7.641,130.41,n,y,n,y,y,n,NONE,n,y,y,n,1,One spot of ligher colour on top center,
KI2015c,32,751,,HD,14-12-2015,23.632,19.666,334.658,n,n,n,y,y,n,NONE,n,y,n,y,1,A few small spots,
KI2015c,32,752,,JL,27-01-2016,21.022,19.045,311.13,n,n,n,y,y,n,NONE,y,y,n,y,2,"one severe patch over 5cm, many small lightly bleached spots",
KI2015c,32,753,,JL,12/11/2015,37.739,33.49,928.221,n,n,n,y,y,n,NONE,y,y,n,y,1,many small  patches,
KI2015c,32,754,,JL,12/11/2015,16.384,12.883,178.142,n,n,n,y,y,n,NONE,n,y,n,y,1,a few spots <5cm ,
KI2015c,32,755,,HD,13-11-2015,31.26,19.91,410.647,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2015c,32,756,,JL,16-12-2015,30.116,22.502,338.2,n,n,n,y,y,n,NONE,y,y,n,n,NONE ,,
KI2015c,32,757,,HD,2/11/2015,27.651,25.293,560.413,y,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2015c,32,758,,JL,9/11/2015,19.406,12.38,180.304,n,n,n,y,y,n,NONE,y,y,n,y,1,"a few small patces <5cm, lighter  in some areas",
KI2015c,32,759,,JL,9/11/2015,29.393,20.105,352.26,n,n,n,y,y,n,NONE,y,y,n,n,NONE,,
KI2015c,32,760,,HD,14-12-2015,37.431,23.927,476.306,n,n,n,y,y,n,NONE,n,y,y,y,1,A few small circular spots,
KI2015c,32,762,,JL,12/11/2015,13.594,13.039,143.675,n,n,n,y,y,n,NONE,n,y,n,y,1,two main patches <5cm ,
KI2015c,32,763,,JL,16-12-2015,30.215,30.538,485.33,n,n,n,y,y,n,NONE,n,y,n,y,1,"a few lighter patches <5cm, edges of coral are bleaching",
KI2015c,32,764,,JL,16-12-2015,34.694,29.658,554.005,n,n,n,y,y,n,NONE,n,y,n,n,NONE ,,
KI2015c,32,765,,HD,15-09-2016,29.64,20.204,375.563,n,n,n,y,y,n,NONE,n,y,n,n,NONE,,
KI2015c,32,766,,JL,12/11/2015,23.427,21.575,384.659,n,n,n,y,y,n,NONE,n,y,n,y,1,"one prominent spot <5cm, a few lighter areas ",
KI2015c,32,767,,JL,16-12-2015,16.098,15.847,194.857,n,n,n,y,y,n,NONE,n,y,n,y,1,"monticules are bleaching, ",
KI2015c,32,768,,JL,13-11-2015,16.501,14.93,204.927,n,n,n,n,n,n,NONE,n,y,n,y,1,several patches <5cm,
KI2015c,32,771,,JL,9/11/2015,14.054,11.925,155.988,n,n,n,n,y,n,NONE,n,y,n,y,2,"many small spots, most of coral is starting to bleach, some larger patches ",
KI2015c,32,772,,JL,9/11/2015,26.505,20.269,353.405,n,n,n,y,y,n,NONE,y,y,n,y,2,"most of corel s lighter in color, some larger patches of more obious bleaching*",
KI2015c,34,314,,JL,4/1/2016,61.062,44.248,2049.796,n,n,n,y,y,y,"Halimeda, Caulerpa, Peysson_red",y,y,y,n,NONE,"a few very small bleached spots, coral appears lighter in colour ",
KI2015c,34,317,,JL,4/1/2016,30.234,27.628,454.623,n,n,n,y,y,n,NONE,y,y,y,y,1,~3 small bleached patche towards of the coral;  it looks as though edges are bleaching/lighter than normal,
KI2015c,34,323,,JL,4/1/2016,29.63,25.801,582.239,n,n,n,y,y,n,NONE,y,y,y,y,2,"entire coral is bleaching, about 1/2 is severely bleaching. ",
KI2015c,34,324,,JL,4/1/2016,28.526,21.467,437.691,n,n,n,y,y,n,NONE,n,y,y,y,1,"three small bleached spots, edges appear to be lighter/bleaching more than normal",
KI2015c,34,325,,JL,4/1/2016,57.922,42.543,1568.108,n,n,y,y,y,y,"Halimeda, Caulerpa",y,y,y,y,2,over 75% of coral is bleaching but still retains some colour  *cyano? ,
KI2015c,34,328,,JL,4/1/2016,17.347,16.209,208.612,n,n,n,y,y,n,NONE,n,y,n,y,3,"entire coral is severeley bleached (completely white) except for the edges that contact the ground, which are normal colour",
KI2015c,34,329,,JL,27-01-2016,84.519,50.081,2337.069,n,n,n,y,y,n,NONE,y,y,y,y,1,"a few bleached spots <5cm, bleaching around some edges",
KI2015c,34,331,,JL,4/1/2016,53.895,34.733,1213.937,n,n,n,y,y,n,NONE,y,y,n,y,1,"portions of coral are lighter in colour, a few branches are starting to bleach ",
KI2015c,34,336,,JL,16-12-2015,54.716,41.014,1341.202,n,n,n,y,y,n,NONE,y,y,n,y,1,7cm scale used (all that was visible on ruler); one branch is bleaching,
KI2015c,34,339,,JL,16-12-2015,31.757,26.101,628.352,n,n,n,y,y,n,NONE,y,y,y,y,2,"entire coral is startng to bleach, middle parts still dark ",
KI2015c,34,341,,JL,4/1/2016,65.449,50.248,1778.229,n,n,n,y,y,y,Halimeda,n,y,y,y,3,"entire coral is bleaching, most areas are severley bleached (almost white), a few small patches still have colour",
KI2015c,34,345,,JL,4/1/2016,87.102,72.763,3885.641,n,n,y,y,y,n,NONE,y,y,y,y,1,"entire coral is starting to bleach, lighter in colour ",
KI2015c,34,348,,JL,16-12-2015,55.685,26.141,902.804,n,n,n,y,y,n,NONE,n,y,y,y,2,"entire coral is bleaching, middle parts are still dark (Favia matthai)",
KI2015c,34,349,,JL,4/1/2016,22.539,18.122,312.461,n,n,n,y,y,y,Halimeda,y,y,y,y,2,entire coral is bleaching but not completely white ,
KI2015c,34,353,,JL,16-12-2015,17.616,15.801,217.646,n,n,n,y,y,n,NONE,y,y,n,y,2,"entire coral is bleaching but not completely white, a few patches of severe bleaching",
KI2015c,34,355,,JL,29-01-2016,27.516,9.26,174.884,n,n,n,y,y,y,Halimeda,y,y,y,y,2,"a few branches are bleaching, one branch is bleaching over 5cm ",
KI2015c,34,357,,JL,27-01-2016,33.144,32.289,867.022,n,n,n,y,y,n,NONE,n,y,y,y,1,"bleaching around an algal patch and certain edges, one large patch is paling ",
KI2015c,34,359,,JL,16-12-2015,70.585,49.748,2222.224,n,n,n,y,y,n,NONE,y,y,n,y,2,"coral is lighter in colour in some areas, branches on one side (just under 1/4 of coral) are almost completely bleached",
KI2015c,34,361,,JL,16-12-2015,36.908,36.542,778.157,n,n,n,y,y,n,NONE,y,y,y,y,2,"many small patches, one patch >5cm *CCA",
KI2015c,34,363,,JL,27-01-2016,16.622,20.18,192.29,n,n,n,y,y,n,NONE,y,y,y,y,1,"one spot <5cm, coral starting to bleach in thick bands along some edges. ",
KI2015c,34,364,,JL,27-01-2016,49.535,51.605,1595.565,n,n,n,y,y,y,Halimeda,y,y,y,y,1,many small bleached patches,
KI2015c,34,365,,JL,16-12-2015,35.25,22.577,327.82,n,n,n,y,y,n,NONE,n,y,n,y,2,"a few branches are bleaching, one branch has a patch >5cm ",
KI2015c,34,773,,JL,16-12-2015,46.81,37.848,1357.326,n,n,n,y,y,n,NONE,y,y,y,y,1,a few small spots,
KI2015c,34,774,,JL,4/1/2016,44.811,44.707,1289.786,n,n,n,y,y,n,NONE,y,y,n,y,NONE,,
KI2015c,34,776,,JL,16-12-2015,28.876,25.005,567.691,n,n,n,y,y,y,"Halimeda, Caulerpa",n,y,n,y,1,"most of coral is lighter in colour, monticules are bleaching, one patch <5cm ",
KI2015c,34,777,,KT,8/8/2016,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,NONE,* NO PHOTO ,
KI2015c,34,778,,JL,4/1/2016,26.781,21.593,367.343,n,n,n,y,y,n,NONE,y,y,n,y,1,"coral appears lighter in colour, one branch is starting to bleach",
KI2015c,34,779,,JL,16-12-2015,19.731,17.385,270.043,n,n,n,y,y,n,NONE,n,y,y,y,1,"some small patches, many monticules are bleaching ",
